,Unnamed: 0,Index,Cities,Recipient Name,Lat,Lon,Long Description,Value,YEAR,duplicate_project,City,Donor Agency
178,178,1385.0,Inhambane,Mozambique,-22.779116,34.5661741,"Education institutions, especially in Inhambane and Sofala, as well as specified TVET actors have implemented consolidated concepts for basic education and TVET",0.004761763,2022.0,no,Inhambane,Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung
179,179,1390.0,Shaping,"America, regional",,,"Shaping the energy transition by and for people and communities in Bolivia, Brazil and Peru",0.0005665,2022.0,no,Shaping,Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung
180,180,1398.0,Nakuru,Kenya ,,,"Improving basic health services of the diocese of Nakuru, Kenya",0.00076195,2022.0,no,Nakuru,Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung
181,181,1414.0,Lusaka,Zambia,-15.4164488,28.2821535,Menstrual Health in Urban Townships of Lusaka (METRO),0.00089359,2022.0,no,Lusaka,Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung
182,182,1424.0,Kangaba,Mali,11.9415411,-8.4138589,"Support of local initiatives to enhance food security in the rural community of Kangaba, continuation",0.0,2023.0,no,Kangaba,Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung
183,183,1438.0,Irbid,Jordan,32.5556091,35.8493023,"The King Abdallah Canal (KAC) carries water from the northern to the southern Jordan Valley, which is used for both drinking water supply and irrigation purposes. The advanced age and poor condition of the KAC, as well as unauthorized abstractions, contribute to significant water losses along the canal, while at the same time water in Jordan is becoming increasingly scarce and expensive new resources, mainly through the energy-intensive desalination of seawater and brackish water, must be developed to meet the country's water needs in the medium term. Œ ŒAgainst this background the project supports the rehabilitation of the northern section of the KAC over its full length (65km) and the procurement of complementary equipment for operation and maintenance. A parallel investment project of the European Investment Bank, on the other hand, focuses on the southern section of the KAC. Œ ŒThe objective of the FC project is to reduce water losses and to increase the amount of drinking water available for Irbid and Amman. This shall reduce the need for the costly and energy-intensive use of alternative resources and contribute to adaptation to climate change by protecting Jordan's scarce water resources. Œ ŒThe target group is, on the one hand, the population in the greater areas of Amman and Irbid, who benefit from a secure water supply. On the other hand, the public water utilities as well as the Water Authority Jordan (WAJ) benefit, since due to the additional water quantities from the KAC they can cover the drinking water supply more cost-effectively overall and require less desalinated water. Œ ŒThe project executing agency is the Jordan Valley Authority (JVA), which is subordinate to the Jordanian Ministry of Water and Irrigation (MWI).",0.0,2022.0,yes,Irbid,Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung
184,184,1448.0,San Miguel,Guatemala,,,"Strengthening and demanding sustainable living models in indigenous communities in the municipality of San Miguel Ixtahuacán, Guatemala",0.0005618,2022.0,no,San Miguel,Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung
185,185,1462.0,Port Harcourt,Nigeria,4.7676576,7.0188527,"Educational support to and Rehabilitation of street children in Port Harcourt, Nigeria",0.0005555,2022.0,no,Port Harcourt,Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung
186,186,1481.0,Kampong Chhnang,Cambodia,12.1382025,104.3354098,"Community-based HIV and AIDS work and reduction of gender-based violence in Kampong Chhnang, Kampong Cham and Prey Veng provinces, Cambodia",0.0005535,2022.0,yes,Kampong Chhnang,Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung
187,187,1488.0,Floridablanca,Colombia,7.0625358,-73.0858228,"Strengthening participation of youths in local development processes in Floridablanca, Santander",0.00063735,2022.0,yes,Floridablanca,Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung
188,188,1493.0,Gaza,Palestinian Territory,31.5128679,34.4581358, parents in Gaza: a multisector approach towards resilience,0.004,2022.0,no,Gaza,Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung
189,189,1496.0,Kampala,Uganda,0.3177137,32.5813539,"Strengthening sustainable agriculture in Kampala, Uganda",0.0008691,2022.0,no,Kampala,Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung
190,190,1522.0,Kakamega,Kenya ,,,"SEWOH - The Sustainable Food Systems Project (SUSTFARM+) in Western Kenya Counties of Kakamega, Bungoma and Siaya, Kenya",0.00072154,2022.0,yes,Kakamega,Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung
191,191,1529.0,Kisii,Kenya ,,,"Enhancing community awareness for a peaceful coexistence and good governance in the diocese of Kisii, Kenya",0.00084105,2022.0,no,Kisii,Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung
192,192,1552.0,Wau,South Sudan,7.7001398,27.9909335,Supporting holistic and sustainable health care in the Diocese of Wau,0.001445,2022.0,no,Wau,Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung
193,193,1566.0,Rumbek,South Sudan,6.8063901,29.6767488,"Primary and secondary education in the diocese of Rumbek, South Sudan",0.00124,2022.0,no,Rumbek,Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung
194,194,1568.0,Douala,Cameroon,4.0429408,9.706203,Supporting young people from the Douala conurbation in vocational training and career entry,0.000441,2022.0,no,Douala,Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung
195,195,1572.0,Haridwar,India ,,,"India is undergoing a rapid process of urbanization. Urban planning and the expansion of infrastructure can hardly keep pace with this dynamic and rapid growth of cities. Urban densification and expansion are particularly challenging for the state of Uttarakhand. Providing water supply, stormwater management and sanitation, as well as other urban infrastructure for its cities, most of which grow into the surrounding mountains, is particularly technically challenging and expensive. ŒThe measures to be financed under this programme are assigned to the two individual measures ""Environmentally friendly Urban Development Phase II"" (EM 1) and ""Integrated Urban Infrastructure Development in Rishikesh"" (EM 2). The objective of the programme is to provide the population of the cities of Haridwar and Rishkesh with a qualitatively and quantitatively improved supply of environmentally friendly infrastructure, in particular wastewater disposal, water supply, rainwater management and sustainable mobility. ŒKey measures to achieve the objectives under EM 1 are the construction of new sewers including pumping stations and the construction of a wastewater treatment plant. In addition, adapted solutions for wastewater disposal in slums are to be financed. The measures to be financed under EM 2 have yet to be finalized. The focus will be on water supply and sanitation as well as stormwater management and sustainable urban mobility. ŒThe project will be implemented in the Indian state of Uttarakhand in the two cities of Haridwar and Rishikesh. The project executing agencies for the two individual measures are the ""Department of Drinking Water and Sanitation"" (EM 1) and the ""Department for Urban Development"" (EM 2). The target group benefiting is the (floating) population of the two cities of Haridwar and Rishikesh.",0.0,2022.0,no,Haridwar,Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung
196,196,1573.0,Bangui,Central African Republic,4.3907153,18.5509126,Strengthening local value chains initiated by women and young entrepreneurs in Bangui and the surrounding area,0.0,2022.0,no,Bangui,Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung
197,197,1587.0,Khartoum,Sudan,15.5635972,32.5349123,"Construction of a faculty for nursing and postgraduate studies at a college in Khartoum, Sudan",0.0055367667,2022.0,no,Khartoum,Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung
198,198,1591.0,Cochabamba,Bolivia,-17.401245799999998,-66.16756808852,"Strengthening sustainable urbanity in peri-urban neighbourhoods in the municipality of Sacaba, Cochabamba, Bolivia",0.000744,2022.0,no,Cochabamba,Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung
199,199,1593.0,Manaus,Brazil,-3.1316333,-59.9825041,"Demanding the rights of disadvantaged population groups, especially indigenous people living in the city in the Archdiocese of Manaus",0.00055,2022.0,no,Manaus,Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung
200,200,1594.0,Yola,Nigeria,9.2089255,12.4802485,Integrated project for sustainable water management and agriculture in the diocese of Yola,0.0005,2022.0,no,Yola,Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung
201,201,1596.0,Oaxaca,Mexico,17.0,-96.5,"Social resilience in Guerrero and Oaxaca, Continuation",0.0,2023.0,no,Oaxaca,Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung
202,202,1609.0,Accra,Ghana,5.5571096,-0.2012376,"The poor condition of Ghana's power transmission grid negatively impacts the efficiency of the country's energy sector. In the medium term, electricity supply will become increasingly unreliable and black outs more frequent. Especially urban hubs in the country's South like Accra and Kumasi already suffer from the effects of overburdened power supply lines. Without any investments into the grid infrastructure, those effects are further going to be exacerbated in the near future. ŒSimultaneously, the Renewable Energy Master Plan aims at substantially increasing the country's electricity generation capacity from renewable sources. A decentralized generation, altered electricity flows, increased electrification, as well as a naturally intensified electricity generation variability require a stable and robust grid infrastructure. Hence, the construction of the 330 kV transmission line is a necessary pre-condition for the successful implementation of the Renewable Energy Master Plan. It further contributes to an efficient, sustainable, and climate-friendly electricity supply, as well as to an increased grid stability and consequently to the country's sustainable economic development. ŒPrivate households, public institutions, as well as companies are directly going to benefit from an improved and more reliable power supply. The project will be implemented in cooperation with GRIDCo as the main project executing agency.",0.0,2022.0,yes,Accra,Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung
203,203,1624.0,Rio Grande,Brazil,-32.0334252,-52.0991297,"Strenghtening agro-ecology, water subbly and civic participation of small scale agrarian households in semi-arid zones of Rio Grande do Norte",0.0026115,2022.0,no,Rio Grande,Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung
204,204,1631.0,Harare,Zimbabwe,-17.831773,31.045686,Improving access to specialised health services in the archdiocese of Harare,0.00039,2022.0,no,Harare,Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung
205,205,1632.0,Nairobi,Kenya ,,,"Vocational training and support measures for women in the Kariobangi slum in Nairobi, Kenya",0.000444,2022.0,no,Nairobi,Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung
206,206,1660.0,Totonicapán,Guatemala,15.0424999,-91.406102199344,"Prevention of genderbased violence and integral care for women and girls in Totonicapán and Quiché, Guatemala",9.81444e-05,2022.0,no,Totonicapán,Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung
207,207,1662.0,Kinshasa,Democratic Republic of the Congo,-4.3217055,15.3125974,Schooling and vocational training of street children for their familial and social reintegration in Kinshasa,0.0011495,2022.0,no,Kinshasa,Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung
208,208,1701.0,Mission,India ,,,"The aim of the project is to provide sustainable financial services for urban infrastructure investments in order to strengthen the climate resilience of the municipalities, improve the living conditions of urban population and enhance the capacities of the ULBs so that they can plan, manage and operate sustainable and climate-resilient infrastructure. The project provides loans to selected municipalities (Urban Local Bodies - ""ULBs"") to provide climate-adapted and sustainable urban infrastructure projects. Mainly climate-resilient infrastructure projects in the areas of water supply and sanitation are to be financed. Other possible areas are also: solid waste management, storm water management, energy efficient street lighting and rehabilitation of water bodies. The main aim is to support the Indian government's AMRUT 2.0 program. Furthermore, projects can also be co-financed as part of other initiatives such as the Swachh Bharat Mission 2.0 or Smart Cities Mission, since many ULBs lack a sufficient financial basis to independently implement sustainable infrastructure investments. This enables the ULBs to perform their growing tasks in the provision of municipal services due to advancing urbanization and to further develop the urban infrastructure in a climate-resilient manner.",0.0,2022.0,no,Mission,Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung
209,209,1707.0,Battambang,Cambodia,12.9256791,103.23171364274523,Promoting pre-school and school education for children and young people and preventing child abuse in Battambang,0.000255,2022.0,no,Battambang,Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung
210,210,1714.0,Paris,Algeria,,,Implementation of the Paris climate agreement in Algeria has improved,0.0012969325,2023.0,no,Paris,Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung
211,211,1726.0,Gaza,Palestinian Territory,31.5128679,34.4581358,"Empowerment of children, youths and women in Khan Younis, Gaza",0.0,2022.0,no,Gaza,Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung
212,212,1736.0,Beirut,Lebanon,33.88922645,35.50255852895232,Securing basic health care for people living in disadvantaged communities in Beirut area,0.00449925,2022.0,no,Beirut,Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung
213,213,1742.0,Natal,South Africa,,,Strengthening grassroots organizations in urban poor areas of KwaZulu-Natal to enable sustainable development and income generation,0.0013353,2022.0,no,Natal,Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung
214,214,1752.0,Lima,Peru,-12.0621065,-77.0365256,"Prevention of violence against children and youth in urban slums of Lima, 3rd phase",0.00132014,2022.0,no,Lima,Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung
215,215,1756.0,Kati,Mali,12.7389091,-8.0684052,Combating female circumcision and providing support to victims of gender-based violence in the Kati region,0.0,2023.0,no,Kati,Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung
216,216,1759.0,Cap-Haïtien,Haiti,19.7595236,-72.2008068,Expansion and consolidation of agroecology in the Archdiocese of Cap-Haïtien,0.00099645,2022.0,no,Cap-Haïtien,Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung
217,217,1764.0,Batangas,Philippines,13.9146826,121.0867566,"Securing land rights through distribution of collective land titles for agrarian reform beneficiaries in Batangas, Iloilo and Capiz, Philippines",0.00141225,2022.0,yes,Batangas,Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung
218,218,1769.0,Cairo,Egypt,30.0443879,31.2357257,Social integration of refugee children and young people in the poor neighbourhood of El Hagana in Cairo and in Marsa Matrouh,0.000129,2023.0,no,Cairo,Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung
219,219,1780.0,Kolda,Senegal,13.1291507,-14.4181473743236,"Strengthening SRHR and reducing gender-based violence against girls and women with a focus on FGM in Kolda and Sédhiou, Senegal",0.00029025,2022.0,yes,Kolda,Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung
220,220,1786.0,Nairobi,Kenya ,,,Improving the infrastructure of a vocational training centre in Nairobi,0.0007875,2022.0,no,Nairobi,Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung
221,221,1787.0,Ijebu-Ode,Nigeria,6.8140077,3.9151668,"Promoting civic participation in the diocese of Ijebu-Ode, Nigeria",0.001785,2022.0,no,Ijebu-Ode,Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung
222,222,1789.0,Muyinga,Burundi,-2.7106551,30.3601342,"Contribution to food security for poorer population groups in Muyinga, Phase 2",0.00111407,2022.0,no,Muyinga,Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung
223,223,1796.0,Douala,Cameroon,4.0429408,9.706203,"Improving urban livelihood and development in poor neighbourhoods in Douala, Cameroon",0.001601,2022.0,no,Douala,Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung
224,224,1813.0,Mission,India ,,,"The aim of the project is to provide sustainable financial services for urban infrastructure investments in order to strengthen the climate resilience of the municipalities, improve the living conditions of urban population and enhance the capacities of the ULBs so that they can plan, manage and operate sustainable and climate-resilient infrastructure. The project provides loans to selected municipalities (Urban Local Bodies - ""ULBs"") to provide climate-adapted and sustainable urban infrastructure projects. Mainly climate-resilient infrastructure projects in the areas of water supply and sanitation are to be financed. Other possible areas are also: solid waste management, storm water management, energy efficient street lighting and rehabilitation of water bodies. The main aim is to support the Indian government's AMRUT 2.0 program. Furthermore, projects can also be co-financed as part of other initiatives such as the Swachh Bharat Mission 2.0 or Smart Cities Mission, since many ULBs lack a sufficient financial basis to independently implement sustainable infrastructure investments. This enables the ULBs to perform their growing tasks in the provision of municipal services due to advancing urbanization and to further develop the urban infrastructure in a climate-resilient manner.",0.0,2022.0,no,Mission,Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung
225,225,1816.0,Wa,Malawi,,,Improving quality of life by introducing sustainable WaSH practices to rural communities in Thyolo District in Malawi,0.0,2022.0,no,Wa,Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung
226,226,1818.0,Manila,Philippines,14.5948914,120.9782618,"Protecting and strengthening human rights in  Manila and neighbouring provinces, Philippines",0.0015295,2022.0,no,Manila,Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung
227,227,1824.0,Oaxaca,Mexico,17.0,-96.5,Strengthening the exercise of the rights of women with disabilities in rural areas of Oaxaca.,4.0564e-05,2022.0,no,Oaxaca,Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung
228,228,1826.0,Potrerillos,Honduras,15.2309668,-87.9643449,Resilient communities in Potrerillos and San Antonio,0.000195035,2023.0,yes,Potrerillos,Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung
229,229,1833.0,Bhopal,India ,,,Promotion of children's rights by establishing children's parliaments in the slums of Bhopal,0.0,2022.0,no,Bhopal,Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung
230,230,1841.0,Dosso,Niger,13.3336993,3.621398,"Enjeu central ŒLa situation initiale du parc W se caractérise par une forte pression d'utilisation sur les ressources naturelles que sont le sol, l'eau, la flore et la faune. Cette pression s'est encore accrue ces dernières années en raison de la forte croissance démographique dans les régions riveraines. On observe en outre actuellement que des insurgés armés tentent de déstabiliser non seulement la partie burkinabè mais aussi les parties béninoise et nigérienne du complexe du WAP (Parc W, Arly et Pendjari) et de les utiliser comme lieux de repli. Œ ŒRésultats immédiats ŒGrâce à un financement régulier et à long terme, la FSOA permet d'assurer la pérennité et la gestion efficace de la partie nigérienne du PAA transfrontalier et favorise la coopération entre l'autorité de gestion du parc en charge du W-Niger et les communautés riveraines. Œ ŒExtrants principaux Œ- La situation financière du parc W-Niger s'est améliorée. Œ- Les conditions de prévention et de résolution des conflits au sein du parc W-Niger et de ses zones riveraines se sont améliorées. Œ- Les conditions infrastructurelles pour une gestion efficace des espaces protégés dans le parc W-Niger se sont améliorées. Œ- Les conditions du personnel pour une gestion efficace des aires protégées dans la partie du complexe WAP située au Niger se sont améliorées. Œ ŒGroup cible ŒLe groupe cible est la population majoritairement pauvre des zones périphériques / riveraines du parc W et de ses réserves adjacentes (Tamou et Dosso), qui vit principalement de l'agriculture dans une région peu développée en termes d'infrastructures. En raison des effets du projet sur le bien global ""biodiversité"", la conservation des aires protégées est dans l'intérêt du monde entier. Œ ŒContribution à la mise en oeuvre nationale de l'Agenda 2030 ŒLe projet de coopération au développement contribue à la réalisation du 15e objectif de développement durable : protéger les écosystèmes et enrayer la perte de biodiversité. Œ",0.2,2022.0,no,Dosso,Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung
231,231,1843.0,Les Cayes,Haiti,18.1944428,-73.7511601,Reconstruction of schools and classrooms of a university after the earthquake in the Les Cayes metropolitan area in southern Haiti,0.0,2022.0,no,Les Cayes,Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung
232,232,1847.0,Trujillo,Peru,-8.1116778,-79.0287742,"El proyecto prevé el desarrollo de un sistema de movilidad de transporte público moderno y eficiente en Trujillo con el fin de contribuir a una prestación de servicios de transporte de pasajeros más eficiente y orientada a la demanda y, en particular, a la reducción de las emisiones de gases de efecto invernadero. En el marco de una asociación público-privada, el Ministerio de Transportes y Comunicaciones de Perú construirá la infraestructura física de una línea de autobús de tránsito rápido (11,2 km) y tres líneas alimentadoras (18,1 km) (corredor BRT), que posteriormente serán explotadas por el operador de transportes de la ciudad de Trujillo, Transportes Metropolitanos de Trujillo (TMT). Un concesionario privado adquirirá la correspondiente flota de autobuses y los explotará en el corredor BRT. Los costes totales de inversión se estiman en 154,7 millones de euros y hasta 55,5 millones de euros se financiarán con el préstamo de la Cooperación Financiera alemana. Œ",0.0,2022.0,yes,Trujillo,Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung
233,233,1860.0,Bay,Bangladesh,,,The coordination of relevant actors for the protection and sustainable use of the Swatch of No Ground (SoNG) marine protected area in the Bay of Bengal has been strengthened.,0.0044958691,2022.0,no,Bay,Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung
234,234,1875.0,Antananarivo,Madagascar,-18.9100122,47.5255809,Training for social workers in Antananarivo,0.0012425,2022.0,no,Antananarivo,Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung
235,235,1879.0,Kigali,Rwanda,-1.950851,30.061507,"Over the past decades, urbanisation in Rwanda has contributed significantly to poverty reduction and economic development. At the same time, Rwanda is the most densely populated country in Africa and more affected by climate change than the global average. As a result of declining agricultural yields, the trend towards urbanisation is intensifying. Cities often grow unplanned, urban sprawl occurs and informal neighbourhoods often emerge. Due to high soil sealing, however, cities are particularly vulnerable to heavy rainfall events, which are becoming more frequent and more severe as a result of climate change. This increases the risk of landslides on the slopes of the country's many hills. ŒAgainst this overall background, the Rwandan government is planning a sustainable and dense urban development, the  City Kigali, on a 600 ha area on Kinyinya Hill not far from the Rwandan capital. As part of a financial cooperation pilot project, a 16 ha area of this site will be developed and approximately 1,680 housing units will be built. The project serves as a blueprint for integrated, environmentally sound and climate-friendly urban development while increasing settlement density and creating affordable housing. It thus makes a concrete contribution to making Rwanda's cities climate-smart. The target group benefiting from this includes up to 7,000 citizens of Kigali. They benefit from liveable housing, public infrastructure and urban services in the immediate vicinity. This potentially creates improved conditions for employment and economic development.",0.0,2022.0,no,Kigali,Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung
236,236,1883.0,Gap,Ethiopia,,,Improving the living conditions of persons with disability through community based inclusive developement (Bridget the Gap),0.0,2022.0,no,Gap,Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung
237,237,1894.0,Laguna,Philippines,14.1696476,121.3336526,Strengthening children's rights through training for local authorities on the prevention of violence against children in Cavite and Laguna,0.000169,2022.0,no,Laguna,Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung
238,238,1905.0,Pristina,Kosovo,42.6638771,21.1640849,"In Kosovo, 94 percent of the country's electrical energy is generated in the two outdated coal-fired power plants Kosovo A and B. Coal combustion in the power plants and also in individual domestic stoves is a major reason for the enormous air pollution, especially in Pristina. Approximately 75 percent of Pristina's buildings are not yet connected to the city's central district heating system and obtain heat by using coal-based electricity and by burning unsustainably sourced wood or lignite. Deterioration in air quality is particularly measurable during the heating-intensive winter months, especially in urban areas not connected to the district heating system. In most cases, the heating systems are outdated, inefficient and characterized by high operating costs. Œ ŒThe core problem targeted by the FC module measures is the inefficient, unreliable, climate-damaging and quantitatively insufficient heat supply to households, public institutions and businesses in Pristina. The FC module will provide additional heat capacities on the basis of solar thermal generation in Pristina, create the preconditions for the new district heating connection of building units through network expansion measures, and increase the efficiency of the municipal district heating company Termokos, the project executing agency, among other things through training and education measures. The overall project will make it possible to replace the outdated heat supply to building units in Pristina, which is based on fossil fuels, with modern and sustainable district heating. The direct target group of the project are approx. 38,000 residents, users and owners of buildings that will be newly connected to the district heating supply in Pristina as part of the network expansion measures and will thus benefit from a reliable, inexpensive and more environmentally friendly heat supply. Œ",0.0,2022.0,no,Pristina,Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung
239,239,1907.0,Aden,Yemen,12.833333,44.916667,"The project is intended to contribute to stabilizing the economic situation and securing the food supply of the population in the project area (impact). In doing so, the project contributes to enabling people and structures to adapt to long-term changes and to cushion and minimize negative impacts (adaptive capacity). This is to be achieved by improving the utilization possibilities of the fishing port in Aden. In addition, the project contributes to strengthening social cohesion with the aim of paying special attention to the key needs of vulnerable population groups such as young people and women, and leveraging the potential of the fisheries sector to stabilize the precarious situation of various population groups. The primary objective of the project is thus to improve the nutritional situation of particularly vulnerable population groups in Yemen and to create economic prospects in the fisheries sector (outcome). ŒThe project is an open program with a comprehensive approach that includes a package of measures based on needs analyses. At the selected project site in Aden, this includes needs-oriented rehabilitation measures for the fishing port, the provision of equipment and training. In this way, the project addresses the specific bottlenecks and key obstacles to the revitalization and use of the fishing port and the associated new employment opportunities, especially for women. At the same time, the project contributes to stabilizing food security.",0.15,2022.0,no,Aden,Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung
240,240,1909.0,Fianarantsoa,Madagascar,-21.456444,47.085149,"Community based integrated development with focus on alphabetization and pre-school education for children and families in Fianarantsoa, Madagascar",0.002239,2022.0,no,Fianarantsoa,Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung
241,241,1912.0,Kissidougou,Guinea,9.2101274,-10.1215917,"Sustainable agriculture and food security in Kissidougou, continuation",0.0015508019,2022.0,no,Kissidougou,Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung
242,242,1913.0,Darien,Costa Rica,,,"Strengthening the self-determination, resilience, and participation of the Cabecar, Bribri and Embera Peoples in Talamanca, Alto Bayano and Darien",0.0015491238,2022.0,no,Darien,Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung
243,243,1922.0,Pristina,Kosovo,42.6638771,21.1640849,"In Kosovo, 94 percent of the country's electrical energy is generated in the two outdated coal-fired power plants Kosovo A and B. Coal combustion in the power plants and also in individual domestic stoves is a major reason for the enormous air pollution, especially in Pristina. Approximately 75 percent of Pristina's buildings are not yet connected to the city's central district heating system and obtain heat by using coal-based electricity and by burning unsustainably sourced wood or lignite. Deterioration in air quality is particularly measurable during the heating-intensive winter months, especially in urban areas not connected to the district heating system. In most cases, the heating systems are outdated, inefficient and characterized by high operating costs. Œ ŒThe core problem targeted by the FC module measures is the inefficient, unreliable, climate-damaging and quantitatively insufficient heat supply to households, public institutions and businesses in Pristina. The FC module will provide additional heat capacities on the basis of solar thermal generation in Pristina, create the preconditions for the new district heating connection of building units through network expansion measures, and increase the efficiency of the municipal district heating company Termokos, the project executing agency, among other things through training and education measures. The overall project will make it possible to replace the outdated heat supply to building units in Pristina, which is based on fossil fuels, with modern and sustainable district heating. The direct target group of the project are approx. 38,000 residents, users and owners of buildings that will be newly connected to the district heating supply in Pristina as part of the network expansion measures and will thus benefit from a reliable, inexpensive and more environmentally friendly heat supply.",0.0,2022.0,no,Pristina,Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung
244,244,1946.0,Gaza,Palestinian Territory,31.5128679,34.4581358,"Providing the population with high-quality health services is one of the core goals set by the PA in its National Development Plan 2021 - 2023. Now that sufficient vaccine doses are available globally, a key problem in the Palestinian Territories in particular is ensuring the logistics, including health personnel, to improve access to vaccinations and to provide medical care to people in remote areas. Œ ŒThe project aims to strengthen the government and relevant health sector partners in the implementation of the Covid-19 immunization campaign and in the provision of essential health services. Œ- Short-term funding of health workers for Covid-19 response and vaccination. Œ- Enhance the operational capacity of mobile clinics in rural areas (Area C of the West Bank). Œ- Provide medical equipment and supplies with a focus on Gaza and the hospital network in East Jerusalem; and Œ- Strengthening institutional capacity for evidence-based decision-making.",0.1,2022.0,yes,Gaza,Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung
245,245,1948.0,Khulna,Bangladesh,22.9372087,89.2852741,"Bangladesh is one of the most densely populated countries in the world and very much affected by climate-related hazards such as cyclones and floods. Climate change also poses a serious threat to the city of Khulna. The city is heavily influenced by tides in the Bay of Bengal and is therefore vulnerable to the effects of sea level rise. Salinization of surface and groundwater also negatively impacts soil and agricultural products. In addition, regular flooding during the rainy season and increasingly frequent storm surges already pose major challenges for the city, which will increase in the future. Œ ŒThe construction and rehabilitation of climate-resilient urban infrastructure is intended to reduce the vulnerability of Khulna's population to climate change effects. Measures within this project include improving the city's drainage system, deepening and revitalizing canals, and establishing bank and erosion control. In addition, ponds will be rehabilitated and green spaces will be expanded to include unsealed infiltration areas. An accompanying measure will be implemented to strengthen the project executing agency for sustainable management of climate-adapted infrastructure and to raise awareness among the population. Œ ŒThe project executing agency is the Khulna City Corporation. The target group is the population of the city of Khulna, which is particularly affected by the impacts of climate change. A total of 8 individual measures are being implemented in the Bangladeshi city of Khulna. Œ",0.0,2022.0,yes,Khulna,Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung
